/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_33_440.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_33_440.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_33_440.jpg, 0, 0, 0, 7.802324E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_33_553.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_33_553.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_33_553.jpg, 0, 0, 0, 8.058889E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_33_656.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_33_656.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_33_656.jpg, 0, 0, 0, 7.830469E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_33_792.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_33_792.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_33_792.jpg, 0, 0, 0, 7.865173E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_33_914.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_33_914.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_33_914.jpg, 0, 0, 0, 7.917012E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_016.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_016.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_016.jpg, 0, 0, 0, 7.837444E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_132.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_132.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_132.jpg, 0, 0, 0, 7.781912E-05
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_236.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_236.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_236.jpg, 0, 0.3108387, 0, 0.2594925
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_351.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_351.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_351.jpg, 0, 0.6562979, 0, 0.9463018
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_455.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_455.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_455.jpg, 0, 0.9688168, 0, 1.902268
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_575.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_575.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_575.jpg, 0, 1, 0, 3.280099
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_690.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_690.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_690.jpg, 0, 1, 0, 4.453694
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_804.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_804.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_804.jpg, -0.1514729, 1, 0, 5.842005
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_34_920.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_34_920.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_34_920.jpg, -0.4992481, 1, 0, 7.168883
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_041.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_041.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_041.jpg, -0.1363084, 1, 0, 8.529167
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_142.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_142.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_142.jpg, 0, 1, 0, 9.637581
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_255.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_255.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_255.jpg, 0, 1, 0, 10.96875
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_359.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_359.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_359.jpg, 0, 1, 0, 12.19757
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_486.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_486.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_486.jpg, 0, 1, 0, 13.25202
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_609.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_609.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_609.jpg, -0.2250663, 1, 0, 14.7287
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_722.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_722.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_722.jpg, 0, 1, 0, 15.99898
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_825.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_825.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_825.jpg, 0, 1, 0, 16.82094
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_35_936.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_35_936.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_35_936.jpg, 0, 1, 0, 18.09127
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_111.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_111.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_111.jpg, -0.3477302, 1, 0, 19.69058
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_292.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_292.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_292.jpg, -0.8875172, 1, 0, 20.8299
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_410.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_410.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_410.jpg, -0.8227751, 1, 0, 21.77446
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_513.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_513.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_513.jpg, -0.9703834, 1, 0, 22.87053
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_625.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_625.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_625.jpg, -0.8836361, 1, 0, 23.69873
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_742.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_742.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_742.jpg, -0.5341933, 1, 0, 24.94205
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_857.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_857.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_857.jpg, -0.1875972, 1, 0, 26.14422
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_36_959.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_36_959.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_36_959.jpg, 0, 1, 0, 27.05262
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_067.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_067.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_067.jpg, 0.2965708, 1, 0, 27.88568
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_174.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_174.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_174.jpg, 0.644154, 1, 0, 28.61908
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_284.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_284.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_284.jpg, 0.969915, 1, 0, 28.94025
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_384.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_384.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_384.jpg, 1, 0.6977741, 0, 29.14731
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_491.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_491.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_491.jpg, 1, 0.3761711, 0, 29.47854
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_599.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_599.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_599.jpg, 0.7460352, 0.0502423, 0, 29.35573
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_711.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_711.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_711.jpg, 0.4123391, 0, 0, 29.14226
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_811.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_811.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_811.jpg, -0.05753124, 0.07336164, 0, 29.02318
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_37_912.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_37_912.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_37_912.jpg, -0.3607532, 0, 0, 28.55415
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_032.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_032.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_032.jpg, -0.2968022, 0.2114249, 0, 28.08477
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_142.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_142.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_142.jpg, -0.3201989, 0.1880282, 0, 28.16301
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_244.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_244.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_244.jpg, -0.5911918, 0, 0, 27.71365
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_361.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_361.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_361.jpg, -0.4994212, 0, 0, 27.31737
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_463.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_463.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_463.jpg, -0.8052474, 0, 0, 26.82626
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_578.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_578.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_578.jpg, -1, 0, 0, 26.00491
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_679.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_679.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_679.jpg, -0.8805097, 0, 0, 25.52427
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_785.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_785.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_785.jpg, -0.6721865, 0, 0, 25.3288
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_38_887.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_38_887.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_38_887.jpg, -0.4046558, 0, 0, 25.14583
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_006.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_006.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_006.jpg, -0.04731691, 0, 0, 24.87233
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_115.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_115.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_115.jpg, 0, 0.1978351, 0, 24.64336
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_219.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_219.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_219.jpg, 0, 0.5088419, 0, 24.83243
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_321.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_321.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_321.jpg, 0, 0.8157932, 0, 25.4039
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_422.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_422.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_422.jpg, 0, 1, 0, 26.28614
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_522.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_522.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_522.jpg, 0, 1, 0, 27.23211
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_631.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_631.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_631.jpg, 0, 1, 0, 28.35322
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_737.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_737.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_737.jpg, 0, 1, 0, 29.27695
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_840.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_840.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_840.jpg, 0, 1, 0, 30.18248
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_39_953.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_39_953.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_39_953.jpg, 0, 1, 0, 30.19057
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_062.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_062.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_062.jpg, 0, 1, 0, 30.19029
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_178.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_178.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_178.jpg, 0, 1, 0, 30.19006
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_310.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_310.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_310.jpg, 0, 0.7798121, 0, 30.12576
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_421.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_421.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_421.jpg, 0, 1, 0, 30.19146
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_523.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_523.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_523.jpg, 0, 1, 0, 30.19031
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_625.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_625.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_625.jpg, 0, 0.9458859, 0, 30.19031
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_731.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_731.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_731.jpg, 0, 0.629092, 0, 30.09993
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_845.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_845.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_845.jpg, 0, 0.4516778, 0, 30.02775
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_40_970.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_40_970.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_40_970.jpg, 0, 0.8266449, 0, 30.12732
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_41_074.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_41_074.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_41_074.jpg, -0.3119037, 1, 0, 30.17093
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_41_180.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_41_180.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_41_180.jpg, -0.2800498, 1, 0, 30.18695
/Users/nimesh/Desktop/Udacity Training Data/IMG/center_2019_05_09_19_40_41_284.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/left_2019_05_09_19_40_41_284.jpg, /Users/nimesh/Desktop/Udacity Training Data/IMG/right_2019_05_09_19_40_41_284.jpg, 0, 1, 0, 30.18788
